filename,gps_values,gyro_values,speed,angle,lidar
2024-06-16 17-40-55.505118.png,"['160.66', '51.86', '0.32']","[' -0.00000', '  0.04415', '  0.00000']",25,0,inf
2024-06-16 17-40-55.615484.png,"['160.65', '51.15', '0.32']","['  0.00000', ' -0.02920', ' -0.00000']",30,0,inf
2024-06-16 17-40-55.721439.png,"['160.65', '50.48', '0.31']","['  0.00000', ' -0.03892', ' -0.00000']",30,0,inf
2024-06-16 17-40-55.823773.png,"['160.63', '49.53', '0.31']","[' -0.00000', ' -0.00143', '  0.00000']",30,0,inf
2024-06-16 17-40-55.936242.png,"['160.62', '48.70', '0.31']","['  0.00000', '  0.03949', '  0.00000']",30,0,inf
2024-06-16 17-40-56.038252.png,"['160.61', '48.03', '0.32']","['  0.00000', '  0.04692', ' -0.00000']",30,0,inf
2024-06-16 17-40-56.142984.png,"['160.60', '47.03', '0.32']","[' -0.00000', '  0.00104', '  0.00000']",30,0,inf
2024-06-16 17-40-56.263092.png,"['160.59', '46.28', '0.32']","['  0.00000', ' -0.01646', ' -0.00000']",30,0,inf
2024-06-16 17-40-56.372366.png,"['160.58', '45.45', '0.32']","['  0.00000', ' -0.00958', ' -0.00000']",30,0,inf
2024-06-16 17-40-56.486873.png,"['160.57', '44.37', '0.32']","[' -0.00000', '  0.00433', '  0.00000']",30,0,inf
2024-06-16 17-40-56.593496.png,"['160.56', '43.70', '0.32']","['  0.00000', '  0.00500', ' -0.00000']",30,0,inf
2024-06-16 17-40-56.701392.png,"['160.55', '42.70', '0.32']","[' -0.00000', '  0.00033', '  0.00000']",30,0,inf
2024-06-16 17-40-56.814860.png,"['160.53', '41.87', '0.32']","[' -0.00000', ' -0.00173', '  0.00000']",30,0,inf
2024-06-16 17-40-56.926781.png,"['160.53', '41.20', '0.32']","['  0.00000', ' -0.00128', ' -0.00000']",30,0,inf
2024-06-16 17-40-57.032456.png,"['160.51', '40.03', '0.32']","[' -0.00000', '  0.00039', '  0.00000']",30,0,inf
2024-06-16 17-40-57.134485.png,"['160.50', '39.28', '0.32']","['  0.00000', '  0.00055', '  0.00000']",30,0,inf
2024-06-16 17-40-57.237533.png,"['160.49', '38.70', '0.32']","['  0.00000', '  0.00028', ' -0.00000']",30,0,inf
2024-06-16 17-40-57.352695.png,"['160.48', '37.62', '0.32']","[' -0.00000', ' -0.00017', '  0.00000']",30,0,inf
2024-06-16 17-40-57.461623.png,"['160.47', '36.79', '0.32']","['  0.00000', ' -0.00015', ' -0.00000']",30,0,inf
2024-06-16 17-40-57.565389.png,"['160.46', '36.12', '0.32']","['  0.00000', ' -0.00003', ' -0.00000']",30,0,inf
2024-06-16 17-40-57.668754.png,"['160.45', '35.12', '0.32']","[' -0.00000', '  0.00007', '  0.00000']",30,0,inf
2024-06-16 17-40-57.788680.png,"['160.44', '34.37', '0.32']","['  0.00000', '  0.00004', ' -0.00000']",30,0,inf
2024-06-16 17-40-57.891938.png,"['160.42', '33.37', '0.32']","[' -0.00000', ' -0.00001', '  0.00000']",30,0,inf
2024-06-16 17-40-58.003393.png,"['160.41', '32.37', '0.32']","[' -0.00000', ' -0.00002', '  0.00000']",30,0,inf
2024-06-16 17-40-58.122791.png,"['160.40', '31.70', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-40-58.225990.png,"['160.39', '30.79', '0.32']","[' -0.00000', '  0.00001', '  0.00000']",30,0,inf
2024-06-16 17-40-58.329422.png,"['160.38', '29.95', '0.32']","['  0.00000', '  0.00001', '  0.00000']",30,0,inf
2024-06-16 17-40-58.440414.png,"['160.37', '29.37', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-40-58.543936.png,"['160.36', '28.37', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-40-58.655337.png,"['160.35', '27.54', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-40-58.768928.png,"['160.34', '26.87', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-40-58.872293.png,"['160.33', '25.87', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-40-58.985632.png,"['160.32', '24.95', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,49.14829942603026
2024-06-16 17-40-59.090778.png,"['160.31', '24.29', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,48.48157046775279
2024-06-16 17-40-59.199971.png,"['160.29', '23.12', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,47.316282283971155
2024-06-16 17-40-59.304687.png,"['160.28', '22.37', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,46.56442072
2024-06-16 17-40-59.411297.png,"['160.27', '21.62', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",30,0,45.81494285817412
2024-06-16 17-40-59.520224.png,"['160.26', '20.62', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,44.81423485096911
2024-06-16 17-40-59.638934.png,"['160.25', '19.87', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,44.06650549
2024-06-16 17-40-59.743231.png,"['160.24', '18.96', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,43.14922080471731
2024-06-16 17-40-59.849564.png,"['160.23', '18.04', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,46.01085657351515
2024-06-16 17-40-59.972870.png,"['160.22', '17.37', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,45.39382547683932
2024-06-16 17-41-00.079248.png,"['160.20', '16.04', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,44.15975183939587
2024-06-16 17-41-00.191003.png,"['160.19', '15.12', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,43.311355539138695
2024-06-16 17-41-00.301061.png,"['160.18', '14.46', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-00.407467.png,"['160.17', '13.46', '0.32']","['  0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-00.523877.png,"['160.16', '12.62', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-00.629199.png,"['160.15', '11.87', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-00.734090.png,"['160.13', '10.96', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,49.10931109344001
2024-06-16 17-41-00.859051.png,"['160.13', '10.29', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,48.44058221758851
2024-06-16 17-41-00.965618.png,"['160.11', '9.29', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-01.080819.png,"['160.10', '8.29', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,49.68714187381216
2024-06-16 17-41-01.190258.png,"['160.09', '7.71', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,49.10399099731504
2024-06-16 17-41-01.305264.png,"['160.08', '6.62', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-01.417593.png,"['160.07', '5.71', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-01.530577.png,"['160.06', '5.12', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-01.642538.png,"['160.04', '4.04', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-01.755712.png,"['160.04', '3.29', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-01.861524.png,"['160.03', '2.54', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,49.79346650191594
2024-06-16 17-41-01.971257.png,"['160.01', '1.38', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,48.59528730065847
2024-06-16 17-41-02.083970.png,"['160.00', '0.54', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,47.74313131196679
2024-06-16 17-41-02.196491.png,"['159.99', '-0.29', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,46.88612175744364
2024-06-16 17-41-02.304269.png,"['159.97', '-1.37', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,45.792636116935384
2024-06-16 17-41-02.421217.png,"['159.97', '-1.96', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,45.21001766368104
2024-06-16 17-41-02.534780.png,"['159.95', '-3.04', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,44.12901724333455
2024-06-16 17-41-02.647743.png,"['159.94', '-3.87', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,43.29380020068258
2024-06-16 17-41-02.762349.png,"['159.94', '-4.46', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,42.70960125128662
2024-06-16 17-41-02.875833.png,"['159.92', '-5.62', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,41.54443789
2024-06-16 17-41-02.978589.png,"['159.91', '-6.37', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,40.79660737351683
2024-06-16 17-41-03.088841.png,"['159.90', '-7.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,39.96246676443375
2024-06-16 17-41-03.192262.png,"['159.89', '-8.29', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,41.17485466790412
2024-06-16 17-41-03.316171.png,"['159.88', '-9.04', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,40.42104103259238
2024-06-16 17-41-03.421845.png,"['159.86', '-9.96', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,44.44692606390671
2024-06-16 17-41-03.540592.png,"['159.85', '-10.87', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,47.71286767988265
2024-06-16 17-41-03.645615.png,"['159.84', '-11.54', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,47.09936136347605
2024-06-16 17-41-03.754093.png,"['159.83', '-12.62', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,46.102374975505555
2024-06-16 17-41-03.857817.png,"['159.82', '-13.54', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-03.965748.png,"['159.81', '-14.20', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-04.075678.png,"['159.79', '-15.29', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-04.187462.png,"['159.78', '-16.12', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-04.295044.png,"['159.78', '-16.79', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-04.398125.png,"['159.76', '-17.79', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-04.507761.png,"['159.75', '-18.54', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-04.617530.png,"['159.74', '-19.29', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-04.723582.png,"['159.73', '-20.37', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-04.850960.png,"['159.72', '-21.12', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-04.958232.png,"['159.71', '-22.04', '0.32']","['  0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-05.064718.png,"['159.69', '-23.12', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-05.169373.png,"['159.69', '-23.70', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-05.272404.png,"['159.67', '-24.79', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-05.388624.png,"['159.66', '-25.62', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-05.491868.png,"['159.65', '-26.29', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-05.595634.png,"['159.64', '-27.45', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-05.702849.png,"['159.63', '-28.29', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-05.808965.png,"['159.62', '-28.95', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-05.913930.png,"['159.61', '-29.95', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-06.017844.png,"['159.60', '-30.70', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-06.124546.png,"['159.59', '-31.45', '0.32']","['  0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-06.230211.png,"['159.57', '-32.62', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-06.334448.png,"['159.56', '-33.37', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-06.443248.png,"['159.55', '-34.03', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-06.554392.png,"['159.54', '-35.12', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-06.658374.png,"['159.53', '-35.87', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-06.762251.png,"['159.52', '-36.70', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-06.870388.png,"['159.51', '-37.62', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-06.982804.png,"['159.50', '-38.37', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-07.086113.png,"['159.48', '-39.37', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-07.191848.png,"['159.47', '-40.37', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-07.299812.png,"['159.46', '-41.03', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-07.403293.png,"['159.45', '-41.87', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-07.514076.png,"['159.44', '-42.87', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-07.636824.png,"['159.43', '-43.53', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-07.748557.png,"['159.41', '-44.70', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-07.857587.png,"['159.40', '-45.53', '0.32']","['  0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-07.968124.png,"['159.40', '-46.12', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-08.078771.png,"['159.38', '-47.28', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-08.192508.png,"['159.37', '-48.11', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-08.301003.png,"['159.36', '-48.95', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-08.413936.png,"['159.35', '-50.03', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-08.532380.png,"['159.34', '-50.78', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-08.642339.png,"['159.32', '-51.61', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-08.747304.png,"['159.31', '-52.45', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-08.854588.png,"['159.31', '-53.03', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-08.962343.png,"['159.29', '-54.28', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-09.081775.png,"['159.28', '-55.20', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-09.191127.png,"['159.27', '-55.95', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-09.294274.png,"['159.25', '-57.03', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-09.412611.png,"['159.24', '-57.86', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-09.525232.png,"['159.23', '-58.61', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-09.630965.png,"['159.22', '-59.61', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-09.744158.png,"['159.21', '-60.28', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-09.849128.png,"['159.20', '-61.20', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-09.953873.png,"['159.19', '-62.20', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-10.057352.png,"['159.18', '-62.78', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-10.163509.png,"['159.17', '-63.70', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-10.271039.png,"['159.15', '-64.78', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-10.374594.png,"['159.15', '-65.36', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-10.486559.png,"['159.13', '-66.36', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-10.593789.png,"['159.12', '-67.19', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-10.701896.png,"['159.11', '-67.86', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-10.803604.png,"['159.10', '-69.03', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-10.909142.png,"['159.09', '-69.86', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-11.015029.png,"['159.08', '-70.44', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-11.129026.png,"['159.07', '-71.53', '0.32']","['  0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-11.238812.png,"['159.06', '-72.36', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-11.347531.png,"['159.05', '-73.11', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-11.455108.png,"['159.03', '-74.28', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-11.577787.png,"['159.02', '-75.03', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-11.683516.png,"['159.01', '-76.03', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",30,0,inf
2024-06-16 17-41-11.789695.png,"['159.00', '-76.86', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",30,0,inf
2024-06-16 17-41-11.895071.png,"['158.99', '-77.52', '0.32']","[' -0.00000', '  0.01406', '  0.00000']",25,0,inf
2024-06-16 17-41-12.007928.png,"['158.98', '-78.56', '0.32']","['  0.00000', '  0.03164', '  0.00000']",25,0,45.13633302104531
2024-06-16 17-41-12.117605.png,"['158.97', '-79.24', '0.33']","['  0.00000', '  0.00358', ' -0.00000']",25,0,41.35497107050973
2024-06-16 17-41-12.226276.png,"['158.96', '-79.81', '0.33']","[' -0.00000', ' -0.01148', '  0.00000']",25,0,42.612721147611396
2024-06-16 17-41-12.331040.png,"['158.95', '-80.79', '0.32']","[' -0.00000', ' -0.04442', '  0.00000']",25,0,inf
2024-06-16 17-41-12.433923.png,"['158.94', '-81.34', '0.31']","['  0.00000', ' -0.01759', ' -0.00000']",25,0,inf
2024-06-16 17-41-12.539366.png,"['158.93', '-81.90', '0.31']","['  0.00000', '  0.00814', ' -0.00000']",25,0,inf
2024-06-16 17-41-12.646515.png,"['158.92', '-82.87', '0.32']","[' -0.00000', '  0.01077', '  0.00000']",25,0,inf
2024-06-16 17-41-12.761104.png,"['158.91', '-83.56', '0.32']","['  0.00000', ' -0.00092', ' -0.00000']",25,0,inf
2024-06-16 17-41-12.868406.png,"['158.91', '-84.05', '0.32']","['  0.00000', ' -0.00480', ' -0.00000']",25,0,inf
2024-06-16 17-41-12.979742.png,"['158.89', '-84.88', '0.32']","[' -0.00000', ' -0.00245', '  0.00000']",25,0,inf
2024-06-16 17-41-13.093467.png,"['158.89', '-85.44', '0.32']","[' -0.00000', '  0.00045', '  0.00000']",25,0,inf
2024-06-16 17-41-13.199395.png,"['158.88', '-86.27', '0.32']","['  0.00000', '  0.00153', ' -0.00000']",25,0,inf
2024-06-16 17-41-13.309038.png,"['158.87', '-87.03', '0.32']","[' -0.00000', '  0.00024', '  0.00000']",25,0,inf
2024-06-16 17-41-13.418402.png,"['158.86', '-87.59', '0.32']","[' -0.00314', ' -0.00043', ' -0.01101']",25,0.01,inf
2024-06-16 17-41-13.529136.png,"['158.85', '-88.49', '0.32']","[' -0.00111', ' -0.00032', ' -0.01953']",25,0.01,inf
2024-06-16 17-41-13.632396.png,"['158.84', '-89.19', '0.32']","['  0.00077', '  0.00006', ' -0.02161']",25,0.01,inf
2024-06-16 17-41-13.742100.png,"['158.83', '-89.74', '0.32']","['  0.00033', '  0.00018', ' -0.02228']",25,0.01,inf
2024-06-16 17-41-13.847045.png,"['158.81', '-90.64', '0.32']","[' -0.00029', '  0.00006', ' -0.02267']",25,0.01,inf
2024-06-16 17-41-13.963830.png,"['158.79', '-91.34', '0.32']","[' -0.00015', ' -0.00004', ' -0.02276']",25,0.01,inf
2024-06-16 17-41-14.070259.png,"['158.78', '-91.89', '0.32']","[' -0.00394', '  0.00001', ' -0.03589']",25,0.02,inf
2024-06-16 17-41-14.172741.png,"['158.75', '-92.80', '0.32']","[' -0.00054', '  0.00002', ' -0.04293']",25,0.02,inf
2024-06-16 17-41-14.284478.png,"['158.72', '-93.56', '0.32']","['  0.00127', '  0.00002', ' -0.04594']",25,0.03,inf
2024-06-16 17-41-14.386632.png,"['158.71', '-94.04', '0.32']","[' -0.00382', '  0.00013', ' -0.05829']",25,0.03,inf
2024-06-16 17-41-14.491809.png,"['158.67', '-94.88', '0.32']","[' -0.00115', '  0.00006', ' -0.06534']",25,0.03,inf
2024-06-16 17-41-14.594103.png,"['158.64', '-95.50', '0.32']","['  0.00052', '  0.00001', ' -0.06718']",25,0.03,inf
2024-06-16 17-41-14.696561.png,"['158.60', '-96.05', '0.32']","['  0.00016', '  0.00003', ' -0.06788']",25,0.03,inf
2024-06-16 17-41-14.800098.png,"['158.56', '-96.82', '0.32']","[' -0.00047', '  0.00008', ' -0.06826']",25,0.03,inf
2024-06-16 17-41-14.903301.png,"['158.51', '-97.44', '0.32']","[' -0.00041', '  0.00009', ' -0.06836']",25,0.03,inf
2024-06-16 17-41-15.005988.png,"['158.47', '-97.99', '0.32']","[' -0.00029', '  0.00009', ' -0.06840']",25,0.03,inf
2024-06-16 17-41-15.119059.png,"['158.38', '-99.03', '0.32']","[' -0.00030', '  0.00007', ' -0.06843']",25,0.03,inf
2024-06-16 17-41-15.236138.png,"['158.32', '-99.72', '0.32']","[' -0.00032', '  0.00007', ' -0.06843']",25,0.03,inf
2024-06-16 17-41-15.340085.png,"['158.24', '-100.48', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-15.441321.png,"['158.16', '-101.24', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-15.544668.png,"['158.10', '-101.79', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-15.648980.png,"['158.01', '-102.55', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-15.752889.png,"['157.91', '-103.31', '0.32']","[' -0.00031', '  0.00007', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-15.860654.png,"['157.84', '-103.86', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-15.968086.png,"['157.73', '-104.61', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-16.079079.png,"['157.62', '-105.37', '0.32']","[' -0.00031', '  0.00008', ' -0.06844']",25,0.03,inf
2024-06-16 17-41-16.191025.png,"['157.53', '-105.92', '0.32']","[' -0.00054', ' -0.00792', ' -0.06894']",30,0.03,inf
2024-06-16 17-41-16.298911.png,"['157.38', '-106.85', '0.31']","[' -0.00231', ' -0.03390', ' -0.07344']",30,0.03,inf
2024-06-16 17-41-16.409964.png,"['157.23', '-107.69', '0.31']","[' -0.00227', ' -0.00056', ' -0.07713']",30,0.03,inf
2024-06-16 17-41-16.516232.png,"['157.13', '-108.25', '0.31']","[' -0.00202', '  0.01172', ' -0.07947']",30,0.03,inf
2024-06-16 17-41-16.620126.png,"['156.93', '-109.31', '0.31']","[' -0.00077', '  0.04586', ' -0.08171']",30,0.03,inf
2024-06-16 17-41-16.724395.png,"['156.79', '-110.05', '0.32']","['  0.00002', '  0.01742', ' -0.08170']",30,0.03,inf
2024-06-16 17-41-16.827622.png,"['156.67', '-110.62', '0.32']","['  0.00001', ' -0.00583', ' -0.08172']",30,0.03,inf
2024-06-16 17-41-16.933734.png,"['156.45', '-111.68', '0.32']","[' -0.00048', ' -0.01256', ' -0.08174']",30,0.03,inf
2024-06-16 17-41-17.049491.png,"['156.25', '-112.57', '0.32']","[' -0.00049', '  0.00021', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.153005.png,"['156.10', '-113.22', '0.32']","[' -0.00038', '  0.00490', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.266424.png,"['155.82', '-114.35', '0.32']","[' -0.00032', '  0.00169', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.370639.png,"['155.64', '-115.08', '0.32']","[' -0.00036', ' -0.00101', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.472198.png,"['155.48', '-115.73', '0.32']","[' -0.00038', ' -0.00142', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.580694.png,"['155.20', '-116.77', '0.32']","[' -0.00038', '  0.00002', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.694891.png,"['154.97', '-117.58', '0.32']","[' -0.00037', '  0.00065', ' -0.08173']",30,0.03,inf
2024-06-16 17-41-17.800263.png,"['154.81', '-118.14', '0.32']","[' -0.00036', '  0.00056', ' -0.08173']",30,0.03,inf
